,Optimal Height,Optimal Value,Scenario
1456,[13. 13. 13. 13. 13. 13. 13.],16637557522.98471,3
1457,[14. 14. 14. 14. 14. 14. 14.],18342863245.53034,3
1458,[13. 13. 13. 13. 13. 13. 13.],13336635707.27387,3
1459,[14. 14. 14. 14. 14. 14. 14.],19644556044.58465,3
1460,[12. 12. 12. 12. 12. 12. 12.],10514608489.53088,3
1461,[13. 13. 13. 13. 13. 13. 13.],14559349493.51076,3
1462,[13. 13. 13. 13. 13. 13. 13.],16630153241.896282,3
1463,[17. 17. 17. 17. 17. 17. 17.],38077374330.048706,3
1464,[11. 11. 11. 11. 11. 11. 11.],8901543790.36082,3
1465,[9. 9. 9. 9. 9. 9. 9.],-2220424872.6670456,3
1466,[15. 15. 15. 15. 15. 15. 15.],22377225676.412067,3
1467,[11. 11. 11. 11. 11. 11. 11.],8899805570.386923,3
1468,[13. 13. 13. 13. 13. 13. 13.],16224558800.554316,3
1469,[14. 14. 14. 14. 14. 14. 14.],19207299408.037987,3
1470,[14. 14. 14. 14. 14. 14. 14.],19633899843.85665,3
1471,[14. 14. 14. 14. 14. 14. 14.],18339498845.952053,3
1472,[12. 12. 12. 12. 12. 12. 12.],10496159411.03426,3
1473,[16. 16. 16. 16. 16. 16. 16.],29578764766.412975,3
1474,[10. 10. 10. 10. 10. 10. 10.],2902995004.423475,3
1475,[14. 14. 14. 14. 14. 14. 14.],20973557681.293842,3
1476,[16. 16. 16. 16. 16. 16. 16.],27026484905.07095,3
1477,[15. 15. 15. 15. 15. 15. 15.],22372475841.91695,3
1478,[11. 11. 11. 11. 11. 11. 11.],5294913113.266867,3
1479,[14. 14. 14. 14. 14. 14. 14.],18770092087.243706,3
1480,[11. 11. 11. 11. 11. 11. 11.],8501611022.754478,3
1481,[13. 13. 13. 13. 13. 13. 13.],16224093563.832853,3
1482,[12. 12. 12. 12. 12. 12. 12.],9286924879.635319,3
1483,[12. 12. 12. 12. 12. 12. 12.],10917880621.137278,3
1484,[16. 16. 16. 16. 16. 16. 16.],30886812287.365368,3
1485,[14. 14. 14. 14. 14. 14. 14.],17912412647.014057,3
1486,[13. 13. 13. 13. 13. 13. 13.],14982883660.46139,3
1487,[17. 17. 17. 17. 17. 17. 17.],36341525111.07952,3
1488,[14. 14. 14. 14. 14. 14. 14.],19632609779.207867,3
1489,[14. 14. 14. 14. 14. 14. 14.],20518709741.59833,3
1490,[13. 13. 13. 13. 13. 13. 13.],14560656828.812727,3
1491,[15. 15. 15. 15. 15. 15. 15.],23844678847.030807,3
1492,[12. 12. 12. 12. 12. 12. 12.],9706152521.363543,3
1493,[13. 13. 13. 13. 13. 13. 13.],15393271202.040415,3
1494,[15. 15. 15. 15. 15. 15. 15.],23348874421.60069,3
1495,[17. 17. 17. 17. 17. 17. 17.],35488364105.43714,3
1496,[17. 17. 17. 17. 17. 17. 17.],32991676260.81521,3
1497,[12. 12. 12. 12. 12. 12. 12.],10508888498.323257,3
1498,[15. 15. 15. 15. 15. 15. 15.],23837381048.864075,3
1499,[11. 11. 11. 11. 11. 11. 11.],8082691713.166134,3
