,Optimal Height,Optimal Value,Scenario
1214,[13. 13. 16. 17. 21. 21. 22.],15593827436.0576,3
1215,[13. 13. 13. 14. 20. 24. 24.],13671032116.356867,3
1216,[10. 17. 17. 17. 18. 18. 18.],5223486295.215879,3
1217,[12. 12. 16. 17. 17. 17. 17.],11619291229.726336,3
1218,[13. 13. 16. 16. 16. 16. 19.],14336839396.076574,3
1219,[11. 14. 17. 17. 17. 19. 23.],7417071233.650786,3
1220,[11. 18. 18. 18. 18. 18. 22.],7691951892.834251,3
1221,[10. 12. 14. 16. 18. 21. 21.],5647867616.919674,3
1222,[13. 14. 16. 19. 19. 19. 19.],13516807834.376373,3
1223,[13. 13. 13. 19. 19. 19. 21.],13687635980.143923,3
1224,[12. 13. 16. 16. 21. 21. 22.],12045989161.370747,3
1225,[10. 14. 14. 17. 17. 18. 21.],3721164272.2358537,3
1226,[ 9. 13. 13. 18. 18. 18. 18.],-511232496.3379985,3
1227,[11. 13. 13. 15. 16. 16. 22.],8414053786.517747,3
1228,[12. 12. 14. 18. 20. 20. 21.],9839008313.510744,3
1229,[12. 13. 13. 15. 17. 24. 24.],9943850435.748394,3
1230,[ 9. 13. 13. 13. 16. 19. 26.],1620374029.6225603,3
1231,[12. 14. 14. 16. 16. 18. 25.],12912820550.609745,3
1232,[13. 13. 15. 17. 17. 18. 21.],16464799952.16886,3
1233,[ 9. 13. 15. 18. 18. 24. 24.],1538176862.4537787,3
1234,[12. 13. 14. 17. 19. 19. 20.],12311693629.392365,3
1235,[11. 11. 15. 18. 18. 20. 22.],8792249562.719778,3
1236,[11. 14. 14. 16. 16. 16. 16.],5961337955.725938,3
1237,[ 8. 12. 14. 15. 21. 21. 27.],-2605933516.265997,3
1238,[ 9. 11. 13. 14. 19. 23. 23.],2390452464.3024015,3
1239,[12. 12. 13. 17. 17. 23. 23.],10602541407.323326,3
1240,[11. 11. 13. 14. 16. 19. 27.],9505139736.315187,3
1241,[11. 11. 20. 20. 20. 20. 20.],13987767711.8446,3
1242,[14. 16. 16. 18. 18. 18. 22.],20158913692.010452,3
1243,[ 9. 16. 16. 16. 18. 18. 19.],1210119351.795775,3
1244,[10. 14. 17. 17. 17. 17. 18.],4773832713.204165,3
1245,[13. 13. 13. 17. 17. 22. 22.],17063305865.530663,3
1246,[12. 16. 16. 16. 20. 20. 21.],12057370880.884598,3
1247,[12. 15. 15. 15. 15. 15. 15.],11574113681.439783,3
1248,[11. 15. 15. 17. 17. 18. 21.],6078448503.96154,3
1249,[13. 13. 13. 18. 18. 20. 22.],13634314788.093956,3
1250,[14. 14. 14. 16. 24. 24. 24.],20791064040.297478,3
1251,[12. 12. 14. 14. 14. 14. 26.],15820861521.85828,3
1252,[12. 12. 12. 15. 15. 19. 19.],11263612488.892708,3
1253,[10. 14. 17. 17. 18. 18. 20.],3444605214.4541554,3
1254,[11. 12. 14. 15. 24. 24. 24.],11698363072.08401,3
1255,[14. 14. 14. 15. 15. 17. 21.],17472308561.43626,3
1256,[10. 15. 17. 17. 17. 20. 27.],4723943064.609984,3
1257,[14. 14. 14. 15. 19. 19. 27.],18662765919.76479,3
1258,[12. 14. 16. 16. 19. 22. 22.],9400771956.01948,3
1259,[11. 14. 14. 15. 19. 22. 25.],7424086874.9255905,3
1260,[ 9. 12. 13. 15. 18. 20. 23.],-300148366.7983974,3
1261,[10. 10. 12. 15. 23. 23. 23.],6167159407.968082,3
1262,[10. 14. 15. 18. 20. 20. 25.],3168726925.111213,3
1263,[11. 15. 15. 19. 19. 19. 19.],6753152790.119924,3
1264,[12. 12. 13. 18. 18. 18. 19.],10211180858.073832,3
1265,[14. 14. 14. 14. 16. 16. 19.],18510195514.48425,3
1266,[ 9. 11. 14. 16. 17. 21. 21.],42609180.98206979,3
1267,[10. 12. 17. 18. 19. 19. 26.],2893424058.6318583,3
1268,[10. 12. 16. 16. 16. 22. 22.],2769388276.6516924,3
1269,[15. 15. 17. 18. 18. 18. 21.],23950268583.784622,3
1270,[11. 15. 15. 17. 17. 17. 26.],8539888471.275055,3
1271,[11. 14. 15. 18. 18. 18. 24.],8809970175.379507,3
1272,[11. 15. 15. 15. 17. 17. 20.],6433185639.614522,3
1273,[10. 12. 15. 19. 19. 19. 20.],4725804472.602656,3
1274,[12. 12. 14. 14. 16. 20. 23.],12357096746.937143,3
1275,[10. 12. 14. 15. 16. 22. 22.],4130802147.012004,3
1276,[12. 12. 12. 14. 17. 23. 25.],10583723272.882414,3
1277,[12. 16. 16. 19. 19. 19. 19.],12043628384.705456,3
1278,[ 9. 12. 12. 15. 19. 19. 31.],4020355136.6676884,3
1279,[11. 17. 17. 17. 17. 21. 23.],8633550023.439316,3
1280,[12. 12. 18. 18. 18. 18. 24.],10159310775.25532,3
1281,[13. 14. 14. 14. 16. 20. 23.],13918810881.945972,3
1282,[11. 13. 13. 15. 15. 20. 24.],7431169792.715427,3
1283,[12. 13. 15. 15. 19. 20. 20.],10492308887.180288,3
1284,[14. 14. 14. 17. 17. 17. 19.],17997595564.74962,3
1285,[12. 14. 14. 14. 21. 22. 22.],12997257765.789167,3
1286,[12. 15. 15. 15. 19. 21. 21.],12819990366.614882,3
1287,[10. 11. 13. 13. 20. 20. 20.],5365426271.065023,3
1288,[13. 15. 15. 15. 18. 18. 19.],13097774201.49417,3
1289,[ 9. 10. 14. 16. 19. 19. 23.],1084628962.2617788,3
1290,[14. 14. 14. 14. 16. 19. 19.],19046949533.68295,3
1291,[10. 14. 16. 16. 22. 22. 22.],4891862795.729249,3
1292,[10. 11. 14. 15. 18. 21. 23.],4336628680.260151,3
1293,[11. 12. 18. 19. 20. 23. 23.],9382576432.954754,3
1294,[11. 17. 17. 17. 18. 18. 21.],7668261570.292029,3
1295,[10. 13. 14. 16. 22. 22. 23.],5529177831.188036,3
1296,[10. 14. 14. 16. 20. 20. 24.],5807690352.018049,3
1297,[12. 14. 15. 16. 22. 22. 22.],10328648325.902094,3
1298,[10. 13. 17. 17. 22. 22. 22.],4860729022.114966,3
1299,[12. 12. 14. 18. 20. 20. 25.],12408087719.634333,3
1300,[11. 15. 15. 19. 19. 19. 20.],7880598790.978122,3
1301,[12. 15. 15. 18. 18. 18. 18.],10528332452.518425,3
1302,[11. 11. 17. 17. 20. 20. 20.],9375876570.513521,3
1303,[13. 13. 16. 16. 17. 17. 17.],16441498091.653393,3
1304,[13. 14. 14. 17. 17. 26. 26.],16636706834.468586,3
1305,[ 9. 12. 12. 16. 19. 19. 24.],779044953.5289624,3
1306,[11. 11. 13. 18. 18. 23. 23.],7842723861.436545,3
1307,[14. 14. 14. 14. 15. 20. 22.],17493279682.99966,3
1308,[10. 12. 19. 19. 19. 21. 22.],3826681254.2036457,3
1309,[ 9. 14. 14. 17. 18. 19. 23.],1906836614.2858744,3
1310,[11. 11. 14. 15. 18. 21. 25.],7052145523.063537,3
1311,[11. 11. 15. 15. 18. 18. 18.],6700978027.544437,3
1312,[ 9. 15. 15. 19. 19. 19. 21.],2724191977.4749465,3
1313,[10. 13. 13. 18. 18. 22. 22.],5160818267.178175,3
1314,[10. 11. 18. 18. 18. 18. 24.],4779769531.743426,3
1315,[12. 12. 16. 16. 21. 21. 23.],11738526997.131332,3
1316,[13. 13. 14. 15. 16. 22. 22.],13577388877.121435,3
1317,[11. 13. 13. 17. 19. 22. 22.],9155527916.596464,3
1318,[11. 14. 17. 18. 19. 21. 21.],6390482973.838273,3
1319,[12. 14. 20. 20. 20. 20. 20.],10057561645.740786,3
1320,[11. 16. 16. 18. 18. 18. 18.],6550645584.356385,3
1321,[ 9. 16. 16. 16. 16. 21. 21.],2453593833.844492,3
1322,[13. 13. 13. 17. 19. 19. 22.],15222854095.236061,3
1323,[14. 14. 15. 15. 17. 18. 21.],21255775419.994026,3
1324,[12. 12. 16. 16. 20. 20. 23.],9891617637.668781,3
1325,[13. 14. 18. 18. 20. 20. 23.],13175526661.868177,3
1326,[11. 12. 16. 17. 17. 21. 23.],8447916604.40295,3
1327,[ 8. 14. 15. 16. 17. 19. 20.],-2036972540.4162414,3
1328,[10. 15. 15. 15. 16. 19. 23.],4222321420.71187,3
1329,[13. 13. 16. 16. 16. 16. 23.],14604013487.649673,3
1330,[11. 12. 16. 17. 17. 18. 18.],8706519369.15399,3
1331,[13. 13. 13. 18. 18. 24. 24.],15769994099.977617,3
1332,[12. 12. 15. 15. 18. 19. 19.],10902525381.755703,3
1333,[12. 12. 12. 16. 20. 20. 20.],10227249537.608973,3
1334,[ 9. 15. 16. 17. 17. 25. 25.],4339240870.426757,3
1335,[ 8. 17. 17. 17. 18. 22. 22.],3255957396.7098293,3
1336,[12. 12. 14. 15. 17. 19. 24.],10171223473.53451,3
1337,[11. 11. 18. 18. 18. 18. 18.],7773095340.255221,3
1338,[15. 17. 17. 17. 17. 17. 19.],29197763396.54751,3
1339,[12. 14. 14. 14. 20. 21. 21.],10282786205.118681,3
1340,[11. 13. 13. 17. 17. 17. 25.],8303115428.820708,3
1341,[11. 14. 16. 16. 16. 18. 22.],6380902093.493723,3
1342,[15. 15. 15. 15. 16. 18. 23.],23274281213.317417,3
1343,[ 9. 12. 14. 15. 18. 18. 22.],666188658.574422,3
1344,[12. 14. 14. 15. 22. 23. 24.],9841853093.503962,3
1345,[10. 11. 17. 19. 19. 19. 19.],2845136771.253484,3
1346,[ 9. 12. 14. 15. 16. 21. 23.],1042385008.1017286,3
1347,[10. 11. 16. 16. 20. 23. 23.],5145471032.749611,3
1348,[12. 14. 14. 17. 19. 21. 30.],13443892916.037416,3
1349,[11. 14. 14. 18. 19. 22. 22.],6716037432.474162,3
1350,[11. 13. 13. 14. 19. 19. 25.],6494069669.543215,3
1351,[10. 14. 14. 16. 19. 25. 25.],4928620626.072422,3
1352,[11. 17. 17. 17. 19. 21. 21.],8130902943.455389,3
1353,[12. 12. 12. 12. 17. 19. 19.],11983554706.934664,3
1354,[10. 13. 15. 16. 17. 23. 23.],5077578179.230249,3
1355,[12. 12. 18. 21. 21. 21. 21.],10078125460.017155,3
1356,[11. 11. 15. 16. 16. 22. 22.],9241708387.547247,3
1357,[10. 15. 15. 15. 19. 19. 19.],3478255229.487034,3
1358,[13. 16. 16. 16. 21. 24. 25.],14043953080.022062,3
1359,[11. 13. 13. 14. 21. 21. 22.],8631530641.053255,3
1360,[11. 16. 16. 16. 17. 17. 23.],6301130497.058535,3
1361,[13. 13. 17. 17. 18. 19. 19.],14350303892.05921,3
1362,[15. 15. 15. 15. 15. 17. 23.],24045096606.810047,3
1363,[14. 15. 18. 18. 18. 21. 21.],18032914679.430603,3
1364,[12. 13. 16. 16. 18. 18. 18.],9409684554.393276,3
1365,[10. 11. 14. 18. 20. 21. 24.],4399126261.509499,3
1366,[12. 14. 14. 17. 17. 19. 28.],12609098394.995419,3
1367,[ 9. 13. 15. 15. 15. 18. 25.],1387503671.055901,3
1368,[10. 13. 16. 16. 17. 18. 25.],4499308415.536897,3
1369,[11. 17. 18. 18. 18. 22. 22.],9440400943.377018,3
1370,[12. 12. 16. 17. 17. 19. 22.],11633255412.488277,3
1371,[12. 17. 17. 17. 20. 20. 22.],9594014022.222597,3
1372,[11. 12. 16. 19. 22. 22. 22.],9150123789.573997,3
1373,[12. 12. 13. 18. 20. 20. 25.],10993581545.382807,3
1374,[ 9. 13. 15. 15. 15. 19. 19.],714835984.1358701,3
1375,[11. 11. 11. 18. 18. 18. 21.],6933402913.5943985,3
1376,[11. 16. 16. 16. 19. 19. 19.],7238315043.743199,3
1377,[14. 14. 14. 20. 20. 20. 20.],21473684448.010723,3
1378,[11. 12. 15. 15. 20. 20. 23.],8102157386.023428,3
1379,[11. 13. 17. 19. 19. 23. 23.],8170831314.7385235,3
1380,[12. 17. 17. 18. 20. 22. 22.],12583261368.88033,3
1381,[11. 12. 17. 17. 22. 22. 22.],6166482370.602176,3
1382,[10. 13. 13. 17. 17. 20. 21.],4064956992.2220807,3
1383,[ 9. 16. 16. 17. 19. 22. 22.],1387992559.1984353,3
1384,[13. 13. 15. 15. 17. 20. 22.],14305886508.551237,3
1385,[11. 12. 13. 14. 19. 19. 19.],6695283309.254243,3
1386,[ 9. 13. 16. 17. 17. 21. 21.],1426062969.8855195,3
1387,[12. 12. 19. 19. 19. 22. 22.],10807425200.694227,3
1388,[13. 13. 13. 15. 18. 22. 22.],13922016062.840517,3
1389,[15. 15. 19. 19. 19. 19. 19.],23985617912.62841,3
1390,[ 9. 13. 13. 15. 15. 17. 22.],1093269320.8174899,3
1391,[12. 12. 13. 14. 19. 22. 26.],12823432223.016174,3
1392,[10. 10. 12. 17. 22. 22. 22.],4475444107.266685,3
1393,[11. 12. 14. 14. 17. 17. 17.],7295326695.881288,3
1394,[ 8. 11. 11. 17. 17. 24. 24.],-1685561471.4530573,3
1395,[10. 15. 16. 16. 19. 19. 23.],5165907941.793199,3
1396,[11. 16. 16. 16. 16. 22. 27.],7032745531.431244,3
1397,[12. 14. 18. 18. 18. 22. 22.],10934467292.338985,3
1398,[11. 13. 13. 13. 17. 24. 24.],7923327914.417074,3
1399,[12. 14. 14. 20. 20. 20. 20.],10671049686.351192,3
1400,[14. 14. 14. 17. 17. 17. 18.],21270468518.919758,3
1401,[14. 14. 14. 14. 17. 20. 21.],19058873374.82552,3
1402,[14. 14. 19. 19. 19. 19. 21.],21410609371.49454,3
1403,[10. 11. 15. 15. 18. 20. 23.],2406352812.6269917,3
1404,[12. 14. 15. 15. 15. 19. 21.],12713658783.884998,3
1405,[14. 16. 16. 16. 16. 16. 20.],16952051035.84932,3
1406,[11. 11. 15. 15. 18. 18. 20.],8767991558.90135,3
1407,[ 9. 12. 15. 17. 17. 19. 29.],4398290130.595937,3
1408,[ 9. 15. 15. 15. 15. 19. 27.],3772502492.77726,3
1409,[ 9. 16. 16. 17. 21. 27. 27.],1110547018.6585875,3
1410,[12. 13. 15. 15. 19. 19. 24.],10919983560.402815,3
1411,[10. 13. 13. 16. 18. 19. 26.],5211398126.721338,3
1412,[10. 10. 14. 18. 18. 21. 22.],2388014630.054894,3
1413,[11. 11. 14. 17. 17. 18. 22.],8418369461.07201,3
1414,[11. 12. 16. 16. 17. 20. 20.],6750025346.844989,3
1415,[15. 17. 17. 17. 17. 20. 20.],30109656505.882195,3
1416,[10. 14. 14. 16. 18. 18. 24.],4168390569.5386796,3
1417,[12. 13. 14. 19. 19. 19. 22.],9905003743.528158,3
1418,[12. 15. 15. 15. 18. 21. 23.],12033515953.45903,3
1419,[13. 13. 13. 15. 19. 20. 20.],13945629120.643898,3
1420,[13. 14. 14. 15. 18. 20. 20.],15548919207.473053,3
1421,[ 8.  9. 14. 18. 19. 19. 19.],-2812920969.966039,3
1422,[12. 13. 14. 16. 16. 18. 22.],10825582501.783537,3
1423,[10. 12. 14. 16. 20. 20. 23.],4668935182.08562,3
1424,[ 9. 11. 12. 14. 21. 21. 21.],2339063583.3565164,3
1425,[11. 12. 14. 17. 17. 19. 26.],6910653663.675485,3
1426,[13. 13. 14. 17. 20. 21. 26.],15637052806.320095,3
1427,[12. 14. 14. 18. 18. 20. 20.],12351080564.329535,3
1428,[12. 14. 15. 15. 16. 23. 23.],10827237258.286722,3
1429,[11. 11. 12. 16. 18. 18. 19.],6341806513.060618,3
1430,[12. 12. 14. 16. 22. 24. 24.],9548325457.104687,3
1431,[13. 13. 13. 16. 19. 20. 22.],13518977792.445538,3
1432,[12. 12. 15. 15. 17. 21. 30.],12264529277.496626,3
1433,[11. 11. 15. 18. 19. 19. 21.],8442838001.053936,3
1434,[12. 14. 16. 16. 19. 19. 19.],10870733154.123138,3
1435,[13. 16. 16. 18. 18. 18. 20.],16488925136.536552,3
1436,[11. 15. 15. 17. 17. 20. 21.],8780336097.45655,3
1437,[10. 15. 15. 15. 15. 19. 21.],3502265336.2323956,3
1438,[ 8. 13. 15. 16. 16. 20. 24.],-2815431497.385818,3
1439,[11. 11. 17. 17. 17. 19. 23.],6365982874.040517,3
1440,[14. 14. 14. 20. 20. 20. 20.],19235978656.70324,3
1441,[13. 13. 14. 16. 19. 19. 19.],16456525963.196728,3
1442,[13. 18. 18. 18. 19. 20. 20.],15865340075.493587,3
1443,[12. 12. 13. 16. 16. 16. 25.],12127932721.151909,3
1444,[15. 15. 15. 16. 16. 22. 23.],24061131348.83141,3
1445,[12. 12. 14. 16. 16. 16. 18.],12309863244.683697,3
1446,[15. 16. 16. 19. 19. 19. 23.],23979205702.006214,3
1447,[14. 14. 14. 16. 17. 18. 18.],18502381337.493435,3
1448,[10. 12. 12. 15. 15. 26. 26.],7394889732.355858,3
1449,[11. 15. 15. 15. 18. 19. 26.],7674499982.701639,3
1450,[11. 11. 14. 14. 18. 23. 23.],9223173559.184702,3
1451,[11. 14. 14. 19. 19. 19. 19.],8866710441.055683,3
1452,[12. 12. 14. 15. 15. 15. 18.],12680904937.9955,3
1453,[11. 12. 16. 16. 19. 19. 19.],7032060082.083564,3
1454,[ 9. 11. 16. 17. 19. 19. 25.],287060202.58010477,3
1455,[ 9. 13. 18. 18. 22. 22. 22.],2409961590.6576533,3
1456,[11. 14. 14. 17. 23. 23. 23.],8645946522.037586,3
1457,[12. 12. 17. 17. 17. 17. 20.],9868934107.61039,3
1458,[10. 12. 12. 12. 17. 22. 23.],5782901499.640032,3
1459,[12. 12. 14. 19. 19. 20. 24.],10964012770.856304,3
1460,[10. 15. 16. 16. 16. 20. 25.],3541939946.476991,3
1461,[11. 12. 14. 14. 21. 21. 21.],6905988728.10259,3
1462,[11. 13. 16. 16. 16. 22. 22.],8563409137.194097,3
1463,[15. 15. 15. 15. 16. 16. 24.],26875539512.437443,3
1464,[ 9. 14. 14. 14. 14. 14. 20.],2226222316.940797,3
1465,[ 7. 13. 17. 18. 19. 19. 21.],-6774925310.225875,3
1466,[13. 13. 16. 16. 18. 18. 20.],13132511753.764534,3
1467,[ 9. 13. 13. 17. 19. 19. 19.],2099577382.7212348,3
1468,[11. 11. 17. 17. 17. 18. 22.],8315619719.328509,3
1469,[12. 12. 12. 18. 18. 18. 22.],10727561227.27573,3
1470,[12. 13. 13. 16. 16. 20. 23.],10903496992.30407,3
1471,[12. 13. 13. 14. 19. 21. 21.],9866644328.800692,3
1472,[10. 10. 16. 19. 19. 21. 21.],3562292943.1182775,3
1473,[14. 14. 14. 16. 19. 20. 27.],19215881978.891636,3
1474,[ 8. 16. 17. 17. 18. 20. 24.],931717919.742165,3
1475,[12. 17. 17. 17. 17. 23. 24.],12384932870.2416,3
1476,[13. 13. 13. 18. 18. 21. 21.],17098195373.15374,3
1477,[13. 13. 13. 17. 17. 19. 19.],13133083972.893326,3
1478,[ 8. 11. 13. 19. 19. 24. 24.],-753728537.48749,3
1479,[12. 15. 15. 18. 18. 19. 19.],10195056182.009756,3
1480,[ 9. 10. 15. 15. 15. 17. 20.],1819331569.1459334,3
1481,[11. 13. 16. 16. 16. 21. 23.],8144889976.07266,3
1482,[10. 16. 16. 16. 16. 20. 20.],2696006214.203664,3
1483,[10. 14. 17. 17. 17. 21. 21.],3781272983.023098,3
1484,[14. 14. 15. 15. 20. 21. 21.],20220388822.658024,3
1485,[12. 12. 15. 15. 17. 17. 26.],11172319324.668427,3
1486,[11. 13. 16. 18. 18. 18. 19.],7014086945.401806,3
1487,[15. 15. 16. 17. 17. 23. 23.],24755675032.03422,3
1488,[12. 12. 15. 15. 15. 23. 24.],11940365665.831963,3
1489,[12. 12. 12. 15. 18. 20. 23.],11588067525.016748,3
1490,[11. 11. 17. 17. 17. 22. 22.],6976061513.155997,3
1491,[13. 13. 14. 15. 21. 23. 23.],14448192760.553652,3
1492,[10. 11. 11. 14. 19. 20. 24.],2719867129.6573305,3
1493,[11. 11. 14. 17. 20. 21. 21.],7372270721.73244,3
1494,[13. 16. 16. 18. 21. 21. 21.],13958479235.049507,3
1495,[15. 15. 15. 15. 16. 16. 25.],25349327913.834675,3
1496,[14. 14. 15. 16. 16. 23. 23.],22247382646.85705,3
1497,[10. 11. 14. 15. 18. 19. 19.],3287408659.4433002,3
1498,[13. 13. 15. 15. 16. 16. 19.],14297367013.242466,3
1499,[ 9. 14. 14. 17. 17. 21. 21.],1554646867.041542,3
