,Optimal Height,Optimal Value,Scenario
819,[19. 19. 19. 23. 23. 23. 23.],23401693915.447895,2
820,[18. 18. 18. 18. 26. 26. 26.],20055186753.859848,2
821,[19. 19. 19. 19. 24. 24. 24.],25726887802.98708,2
822,[20. 20. 20. 20. 27. 27. 27.],26969068878.99886,2
823,[18. 18. 18. 18. 24. 24. 24.],19991669031.126396,2
824,[20. 20. 20. 26. 26. 26. 26.],30707398816.084255,2
825,[19. 19. 19. 19. 27. 27. 27.],21740584582.156147,2
826,[20. 20. 20. 23. 23. 23. 23.],30017801084.796,2
827,[21. 21. 21. 24. 24. 24. 24.],35308804279.46151,2
828,[18. 18. 18. 18. 27. 27. 27.],16116606417.941683,2
829,[19. 19. 19. 19. 25. 25. 25.],23434805951.016865,2
830,[17. 17. 17. 17. 23. 23. 23.],12620968047.632923,2
831,[17. 17. 17. 17. 17. 31. 31.],22898980459.92489,2
832,[18. 18. 18. 18. 24. 24. 24.],18272492254.28369,2
833,[19. 19. 19. 19. 28. 28. 28.],21812087893.31707,2
834,[17. 17. 17. 17. 28. 28. 28.],14511651340.387178,2
835,[20. 20. 20. 20. 20. 20. 28.],26615709953.35549,2
836,[19. 19. 19. 19. 27. 27. 27.],25228374684.932163,2
837,[20. 20. 20. 26. 26. 26. 26.],29473483112.82096,2
838,[21. 21. 21. 22. 22. 22. 22.],35996626422.516785,2
839,[20. 20. 20. 31. 31. 31. 31.],26676236049.517086,2
840,[16. 16. 16. 16. 29. 29. 29.],705319654.2967206,2
841,[19. 19. 19. 19. 28. 28. 28.],21208701684.604233,2
842,[19. 19. 19. 24. 24. 24. 24.],24577347015.4915,2
843,[19. 19. 19. 19. 24. 24. 24.],21677132625.775017,2
844,[19. 19. 19. 27. 27. 27. 27.],22979252773.168213,2
845,[19. 19. 19. 27. 27. 27. 27.],24709934635.098526,2
846,[20. 20. 20. 26. 26. 26. 26.],27620605463.459774,2
847,[19. 19. 19. 19. 28. 28. 28.],22368077644.74007,2
848,[21. 21. 21. 25. 25. 25. 25.],31915691032.273914,2
849,[20. 20. 20. 24. 24. 24. 24.],27582055661.26876,2
850,[19. 19. 19. 25. 25. 25. 25.],21126892339.053646,2
851,[19. 19. 19. 19. 19. 19. 27.],23708172968.64977,2
852,[19. 19. 19. 19. 29. 29. 29.],25877967589.644848,2
853,[20. 20. 20. 20. 28. 28. 28.],31929240591.63416,2
854,[19. 19. 19. 19. 27. 27. 27.],25820850236.160217,2
855,[19. 19. 19. 19. 26. 26. 26.],22291855878.12515,2
856,[19. 19. 19. 19. 23. 23. 23.],20515372678.276188,2
857,[21. 21. 21. 24. 24. 24. 24.],33924612935.416355,2
858,[20. 20. 20. 24. 24. 24. 24.],26353922179.89258,2
859,[20. 20. 20. 26. 26. 26. 26.],30060060400.57997,2
860,[18. 18. 18. 18. 22. 22. 22.],17094707283.91586,2
861,[17. 17. 17. 17. 27. 27. 27.],11669328978.848413,2
862,[19. 19. 19. 19. 26. 26. 26.],24629722632.854057,2
863,[15. 15. 15. 15. 15. 15. 26.],12536498916.509264,2
864,[19. 19. 19. 22. 22. 22. 22.],23399091706.415504,2
865,[20. 20. 20. 24. 24. 24. 24.],25755255017.457367,2
866,[19. 19. 19. 25. 25. 25. 25.],21714707983.605286,2
867,[21. 21. 21. 23. 23. 23. 23.],31256010925.102776,2
868,[20. 20. 20. 21. 21. 21. 21.],26923634246.658783,2
869,[19. 19. 19. 23. 23. 23. 23.],24582197636.771893,2
870,[18. 18. 18. 18. 27. 27. 27.],20070777615.705616,2
871,[16. 16. 16. 16. 16. 16. 27.],18419145551.452744,2
872,[19. 19. 19. 19. 30. 30. 30.],23625658398.902485,2
873,[20. 20. 20. 22. 22. 22. 22.],25141448044.823166,2
874,[19. 19. 19. 19. 24. 24. 24.],21093313864.46898,2
875,[19. 19. 19. 19. 25. 25. 25.],21694060682.20525,2
876,[20. 20. 20. 25. 25. 25. 25.],26383879652.87047,2
877,[18. 18. 18. 18. 29. 29. 29.],16215329643.601875,2
878,[18. 18. 18. 18. 25. 25. 25.],19428818619.56524,2
879,[21. 21. 21. 21. 21. 21. 33.],40212758427.388,2
880,[19. 19. 19. 19. 26. 26. 26.],21733138068.74512,2
881,[19. 19. 19. 19. 19. 33. 33.],26191384059.113297,2
882,[20. 20. 20. 20. 28. 28. 28.],28217807125.11013,2
883,[18. 18. 18. 18. 26. 26. 26.],16078910474.158634,2
884,[20. 20. 20. 26. 26. 26. 26.],29444821287.44256,2
885,[18. 18. 18. 26. 26. 26. 26.],18359922550.371567,2
886,[21. 21. 21. 24. 24. 24. 24.],31908014990.61561,2
887,[19. 19. 19. 19. 25. 25. 25.],25750691897.96768,2
888,[21. 21. 21. 21. 29. 29. 29.],32565867270.755753,2
889,[20. 20. 20. 25. 25. 25. 25.],30659366396.782104,2
890,[19. 19. 19. 19. 22. 22. 22.],21644823505.38749,2
891,[20. 20. 20. 20. 26. 26. 26.],26940626230.203655,2
892,[20. 20. 20. 23. 23. 23. 23.],28785148072.9084,2
893,[19. 19. 19. 19. 28. 28. 28.],24120637622.2906,2
894,[19. 19. 19. 19. 28. 28. 28.],24093734285.92492,2
895,[18. 18. 18. 18. 27. 27. 27.],18943021595.983936,2
896,[21. 21. 21. 25. 25. 25. 25.],31271948913.939915,2
897,[19. 19. 19. 19. 30. 30. 30.],22467519594.939888,2
898,[18. 18. 18. 18. 28. 28. 28.],16188872686.99234,2
899,[19. 19. 19. 19. 20. 20. 29.],24508984246.233578,2
900,[18. 18. 18. 18. 24. 24. 24.],18830138082.69263,2
901,[19. 19. 19. 19. 24. 24. 24.],22837781313.55213,2
902,[20. 20. 20. 23. 23. 23. 23.],30003800171.483765,2
903,[19. 19. 19. 27. 27. 27. 27.],22369226135.025986,2
904,[20. 20. 20. 25. 25. 25. 25.],27590114657.6598,2
905,[20. 20. 20. 20. 27. 27. 27.],27585545258.18071,2
906,[19. 19. 19. 19. 27. 27. 27.],25829712402.353504,2
907,[19. 19. 19. 26. 26. 26. 26.],20017755951.402966,2
908,[20. 20. 20. 20. 27. 27. 27.],28183692367.540604,2
909,[18. 18. 18. 28. 28. 28. 28.],18512504781.683094,2
910,[19. 19. 19. 19. 25. 25. 25.],20560136244.244995,2
911,[20. 20. 20. 22. 22. 22. 22.],29999304294.527817,2
912,[19. 19. 19. 19. 26. 26. 26.],21730906963.32086,2
913,[20. 20. 20. 24. 24. 24. 24.],30022265211.260136,2
914,[20. 20. 20. 26. 26. 26. 26.],30702573994.095192,2
915,[20. 20. 20. 20. 26. 26. 26.],28767857943.04616,2
916,[20. 20. 20. 24. 24. 24. 24.],26959341455.379093,2
917,[19. 19. 19. 28. 28. 28. 28.],24778689470.71171,2
918,[19. 19. 19. 19. 24. 24. 24.],25742640927.239056,2
919,[16. 16. 16. 16. 16. 30. 30.],17819712392.340862,2
920,[20. 20. 20. 23. 23. 23. 23.],27542166273.39324,2
921,[19. 19. 19. 19. 26. 26. 26.],24608668895.70454,2
922,[20. 20. 20. 20. 28. 28. 28.],28816909658.845158,2
923,[19. 19. 19. 19. 29. 29. 29.],25320613024.71216,2
924,[21. 21. 21. 24. 24. 24. 24.],32560580160.356483,2
925,[19. 19. 19. 19. 29. 29. 29.],25897019868.67343,2
926,[19. 19. 19. 24. 24. 24. 24.],23416852505.49202,2
927,[19. 19. 19. 19. 25. 25. 25.],21691807776.833256,2
928,[19. 19. 19. 19. 28. 28. 28.],21801525587.71404,2
929,[18. 18. 18. 18. 22. 22. 22.],19952646229.222656,2
930,[19. 19. 19. 19. 27. 27. 27.],20608494487.840775,2
931,[20. 20. 20. 25. 25. 25. 25.],27590585685.932552,2
932,[19. 19. 19. 26. 26. 26. 26.],20613119499.88206,2
933,[17. 17. 17. 17. 26. 26. 26.],11616950622.369467,2
934,[19. 19. 19. 19. 24. 24. 24.],22818062625.0462,2
935,[19. 19. 19. 19. 26. 26. 26.],21156592742.68043,2
936,[19. 19. 19. 19. 26. 26. 26.],24038444219.114838,2
937,[14. 14. 14. 14. 14. 14. 27.],18474732012.020317,2
938,[20. 20. 20. 20. 30. 30. 30.],27134092667.36986,2
939,[20. 20. 20. 20. 26. 26. 26.],26960845692.5942,2
940,[20. 20. 20. 20. 27. 27. 27.],27580034278.73562,2
941,[21. 21. 21. 24. 24. 24. 24.],34625455038.054146,2
942,[22. 22. 22. 25. 25. 25. 25.],41545835297.126366,2
943,[17. 17. 17. 17. 25. 25. 25.],14359354705.490261,2
944,[19. 19. 19. 19. 25. 25. 25.],25168093003.904312,2
945,[19. 19. 19. 21. 21. 21. 21.],23975575017.7276,2
946,[18. 18. 18. 18. 26. 26. 26.],16074342548.278406,2
947,[21. 21. 21. 25. 25. 25. 25.],37446209337.31037,2
948,[19. 19. 19. 19. 26. 26. 26.],20581573760.695213,2
949,[19. 19. 19. 19. 26. 26. 26.],25776801254.647545,2
950,[21. 21. 21. 21. 21. 21. 21.],33914205309.21664,2
951,[19. 19. 19. 25. 25. 25. 25.],24631479552.91285,2
952,[17. 17. 17. 17. 26. 26. 26.],13851256734.19126,2
953,[18. 18. 18. 24. 24. 24. 24.],17141818363.04957,2
954,[19. 19. 19. 19. 32. 32. 32.],23252905350.669773,2
955,[21. 21. 21. 21. 30. 30. 30.],36066690662.35784,2
956,[21. 21. 21. 23. 23. 23. 23.],37412102837.92263,2
957,[20. 20. 20. 24. 24. 24. 24.],25170455153.809036,2
958,[19. 19. 19. 19. 25. 25. 25.],23999802570.161385,2
959,[19. 19. 19. 28. 28. 28. 28.],24801949363.333916,2
960,[21. 21. 21. 25. 25. 25. 25.],32570484600.853493,2
961,[19. 19. 19. 25. 25. 25. 25.],21709901331.05908,2
962,[18. 18. 18. 18. 18. 33. 33.],27867292741.602203,2
963,[17. 17. 17. 17. 26. 26. 26.],12162262583.976656,2
964,[20. 20. 20. 20. 26. 26. 26.],29388262954.89499,2
965,[20. 20. 20. 20. 28. 28. 28.],30683270329.762394,2
966,[20. 20. 20. 26. 26. 26. 26.],25807451651.750984,2
967,[18. 18. 18. 18. 24. 24. 24.],17714817360.407574,2
968,[20. 20. 20. 20. 30. 30. 30.],28291687767.033432,2
969,[18. 18. 18. 18. 27. 27. 27.],18396206134.10293,2
970,[17. 17. 17. 17. 27. 27. 27.],13362079481.380562,2
971,[19. 19. 19. 19. 25. 25. 25.],22269215421.058395,2
972,[18. 18. 18. 18. 28. 28. 28.],15582757580.121208,2
973,[20. 20. 20. 20. 20. 34. 34.],31129901796.575985,2
974,[17. 17. 17. 17. 17. 31. 31.],21217555132.101994,2
975,[18. 18. 18. 24. 24. 24. 24.],18272310447.662453,2
976,[19. 19. 19. 19. 29. 29. 29.],24708611620.602108,2
977,[20. 20. 20. 20. 29. 29. 29.],27643281141.201645,2
978,[19. 19. 19. 19. 30. 30. 30.],21316845067.07928,2
979,[19. 19. 19. 19. 28. 28. 28.],24113593412.179752,2
980,[20. 20. 20. 20. 20. 20. 20.],25131152365.929073,2
981,[20. 20. 20. 25. 25. 25. 25.],27596771421.463,2
982,[19. 19. 19. 19. 24. 24. 24.],25144552529.11112,2
983,[20. 20. 20. 20. 26. 26. 26.],26336370662.052963,2
984,[18. 18. 18. 18. 24. 24. 24.],19407598027.551456,2
985,[21. 21. 21. 25. 25. 25. 25.],31278436931.564228,2
986,[19. 19. 19. 26. 26. 26. 26.],22932475510.62941,2
987,[19. 19. 19. 19. 25. 25. 25.],21709106283.271595,2
988,[19. 19. 19. 19. 29. 29. 29.],24169200462.204254,2
989,[19. 19. 19. 19. 25. 25. 25.],22855062305.084377,2
990,[18. 18. 18. 18. 29. 29. 29.],19084250777.96577,2
991,[19. 19. 19. 23. 23. 23. 23.],23987652887.201427,2
992,[19. 19. 19. 19. 25. 25. 25.],25753338648.535206,2
993,[20. 20. 20. 22. 22. 22. 22.],29376795750.610817,2
994,[19. 19. 19. 19. 25. 25. 25.],22278165879.618797,2
995,[18. 18. 18. 18. 27. 27. 27.],15009712715.585724,2
996,[18. 18. 18. 18. 27. 27. 27.],16125978436.560524,2
997,[19. 19. 19. 23. 23. 23. 23.],24003915704.92748,2
998,[19. 19. 19. 19. 24. 24. 24.],24550670252.52806,2
999,[16. 16. 16. 16. 16. 29. 29.],14429052969.372025,2
1000,[19. 19. 19. 19. 28. 28. 28.],21212668681.661186,3
1001,[21. 21. 21. 22. 22. 22. 22.],31887015404.392365,3
1002,[19. 19. 19. 30. 30. 30. 30.],21996454699.44006,3
1003,[22. 22. 22. 22. 22. 22. 22.],45181800633.386444,3
1004,[18. 18. 18. 26. 26. 26. 26.],18343004349.810642,3
1005,[22. 22. 22. 22. 22. 22. 22.],38928049286.368515,3
1006,[18. 18. 18. 18. 29. 29. 29.],15634065421.17761,3
1007,[18. 18. 18. 18. 24. 24. 24.],14890646742.633862,3
1008,[19. 19. 19. 26. 26. 26. 26.],21736501711.450333,3
1009,[22. 22. 22. 24. 24. 24. 24.],46115964346.38356,3
1010,[21. 21. 21. 21. 21. 21. 21.],33909393325.509373,3
1011,[20. 20. 20. 24. 24. 24. 24.],30645281976.681965,3
1012,[20. 20. 20. 28. 28. 28. 28.],29519046467.833225,3
1013,[20. 20. 20. 27. 27. 27. 27.],27036253002.276726,3
1014,[19. 19. 19. 19. 24. 24. 24.],23976627508.382496,3
1015,[17. 17. 17. 17. 25. 25. 25.],10435211535.055088,3
1016,[20. 20. 20. 20. 29. 29. 29.],27059722390.39079,3
1017,[22. 22. 22. 22. 22. 22. 22.],42433571281.434906,3
1018,[21. 21. 21. 27. 27. 27. 27.],35376757319.44276,3
1019,[18. 18. 18. 18. 29. 29. 29.],20162681091.755783,3
1020,[17. 17. 17. 26. 26. 26. 26.],12703582627.979403,3
1021,[20. 20. 20. 20. 20. 20. 28.],29655485137.64038,3
1022,[21. 21. 21. 23. 23. 23. 23.],34603089598.47802,3
1023,[20. 20. 20. 24. 24. 24. 24.],26962836265.49424,3
1024,[14. 14. 14. 14. 14. 14. 27.],16832252062.156727,3
1025,[22. 22. 22. 25. 25. 25. 25.],44261124678.30515,3
1026,[19. 19. 19. 24. 24. 24. 24.],23433813834.397083,3
1027,[19. 19. 19. 23. 23. 23. 23.],22837011274.490776,3
1028,[20. 20. 20. 20. 26. 26. 26.],26353497355.990475,3
1029,[17. 17. 17. 17. 23. 23. 23.],11497407701.307455,3
1030,[21. 21. 21. 27. 27. 27. 27.],32629000833.78707,3
1031,[22. 22. 22. 26. 26. 26. 26.],39775587149.43431,3
1032,[20. 20. 20. 20. 28. 28. 28.],31938131221.71989,3
1033,[22. 22. 22. 22. 22. 22. 22.],38153709190.15172,3
1034,[20. 20. 20. 27. 27. 27. 27.],27027360217.13437,3
1035,[20. 20. 20. 20. 29. 29. 29.],29502887050.549763,3
1036,[19. 19. 19. 26. 26. 26. 26.],20607518873.001507,3
1037,[19. 19. 19. 19. 28. 28. 28.],24665526648.791763,3
1038,[22. 22. 22. 22. 22. 22. 22.],43333325170.28119,3
1039,[15. 15. 15. 15. 33. 33. 33.],4898219592.087912,3
1040,[18. 18. 18. 27. 27. 27. 27.],18400603524.611362,3
1041,[19. 19. 19. 19. 28. 28. 28.],23529378538.981827,3
1042,[20. 20. 20. 20. 27. 27. 27.],26377262161.769016,3
1043,[20. 20. 20. 20. 28. 28. 28.],30042327371.463238,3
1044,[23. 23. 23. 26. 26. 26. 26.],51608565179.382126,3
1045,[15. 15. 15. 15. 15. 29. 29.],11948019760.154985,3
1046,[23. 23. 23. 23. 23. 23. 23.],50399443381.721115,3
1047,[20. 20. 20. 20. 27. 27. 27.],26373626056.087147,3
1048,[21. 21. 21. 23. 23. 23. 23.],33229090703.380447,3
1049,[17. 17. 17. 17. 25. 25. 25.],9873398939.893904,3
1050,[23. 23. 23. 23. 23. 23. 23.],57762544976.62825,3
1051,[22. 22. 22. 22. 22. 22. 22.],39760389530.98921,3
1052,[22. 22. 22. 23. 23. 23. 23.],42430428879.34715,3
1053,[22. 22. 22. 24. 24. 24. 24.],40652836608.48537,3
1054,[19. 19. 19. 23. 23. 23. 23.],22830369552.62772,3
1055,[24. 24. 24. 24. 24. 24. 24.],68603649889.39357,3
1056,[19. 19. 19. 20. 20. 20. 28.],23625290421.65793,3
1057,[21. 21. 21. 23. 23. 23. 23.],35285019256.18073,3
1058,[19. 19. 19. 28. 28. 28. 28.],21835931749.12499,3
1059,[18. 18. 18. 18. 25. 25. 25.],14902482260.27708,3
1060,[21. 21. 21. 21. 21. 21. 21.],32551585280.043503,3
1061,[19. 19. 19. 28. 28. 28. 28.],20149577298.20062,3
1062,[20. 20. 20. 26. 26. 26. 26.],28861182062.673794,3
1063,[23. 23. 23. 26. 26. 26. 26.],54035993590.269844,3
1064,[21. 21. 21. 26. 26. 26. 26.],33952707576.046894,3
1065,[18. 18. 18. 18. 25. 25. 25.],18843488013.74236,3
1066,[19. 19. 19. 19. 28. 28. 28.],21798279965.186714,3
1067,[19. 19. 19. 24. 24. 24. 24.],24587298660.400806,3
1068,[17. 17. 17. 17. 17. 32. 32.],21202235789.53595,3
1069,[22. 22. 22. 26. 26. 26. 26.],43371615857.64504,3
1070,[23. 23. 23. 27. 27. 27. 27.],56531935574.98569,3
1071,[19. 19. 19. 19. 27. 27. 27.],25232872082.180984,3
1072,[20. 20. 20. 20. 25. 25. 25.],26942648390.141605,3
1073,[18. 18. 18. 26. 26. 26. 26.],16644758955.042248,3
1074,[19. 19. 19. 19. 29. 29. 29.],21281060941.169525,3
1075,[17. 17. 17. 17. 28. 28. 28.],14500351158.816133,3
1076,[17. 17. 17. 17. 26. 26. 26.],12714358778.30427,3
1077,[23. 23. 23. 23. 23. 23. 23.],57752603325.522736,3
1078,[20. 20. 20. 26. 26. 26. 26.],26403500517.530502,3
1079,[19. 19. 19. 19. 25. 25. 25.],25172615606.670345,3
1080,[13. 13. 13. 13. 13. 13. 27.],10933085254.904118,3
1081,[22. 22. 22. 23. 23. 23. 23.],41530435127.68351,3
1082,[19. 19. 19. 19. 27. 27. 27.],22899439150.532326,3
1083,[20. 20. 20. 26. 26. 26. 26.],28236207809.27126,3
1084,[18. 18. 18. 18. 25. 25. 25.],14916079849.374847,3
1085,[18. 18. 18. 18. 24. 24. 24.],16570291721.846647,3
1086,[22. 22. 22. 23. 23. 23. 23.],43331937815.939835,3
1087,[19. 19. 19. 19. 29. 29. 29.],24141143342.18166,3
1088,[11. 11. 11. 11. 11. 11. 24.],1723890361.4831805,3
1089,[11. 11. 11. 11. 11. 11. 20.],-982104132.3627312,3
1090,[19. 19. 19. 19. 29. 29. 29.],25314837103.69353,3
1091,[19. 19. 19. 19. 26. 26. 26.],22879205779.52099,3
1092,[19. 19. 19. 19. 24. 24. 24.],21102462841.01342,3
1093,[18. 18. 18. 18. 28. 28. 28.],16162558959.731083,3
1094,[17. 17. 17. 17. 26. 26. 26.],13846981349.788776,3
1095,[21. 21. 21. 26. 26. 26. 26.],32607634558.450596,3
1096,[21. 21. 21. 22. 22. 22. 22.],31894362279.0617,3
1097,[22. 22. 22. 25. 25. 25. 25.],45198774012.59762,3
1098,[18. 18. 18. 18. 29. 29. 29.],17890555504.88534,3
1099,[19. 19. 19. 19. 27. 27. 27.],22905145260.223328,3
1100,[19. 19. 19. 25. 25. 25. 25.],20003410923.8864,3
1101,[15. 15. 15. 32. 32. 32. 32.],16178203258.412418,3
1102,[19. 19. 19. 19. 28. 28. 28.],22941080712.076633,3
1103,[17. 17. 17. 17. 30. 30. 30.],12460311303.751593,3
1104,[19. 19. 19. 19. 27. 27. 27.],21756390582.491894,3
1105,[20. 20. 20. 29. 29. 29. 29.],29567254579.34974,3
1106,[17. 17. 17. 17. 23. 23. 23.],14319469462.750944,3
1107,[22. 22. 22. 22. 22. 22. 22.],38143067840.61627,3
1108,[22. 22. 22. 23. 23. 23. 23.],38934909457.67181,3
1109,[18. 18. 18. 18. 24. 24. 24.],19408889490.680298,3
1110,[18. 18. 18. 18. 23. 23. 23.],19386093135.258595,3
1111,[21. 21. 21. 26. 26. 26. 26.],37486991310.95596,3
1112,[19. 19. 19. 25. 25. 25. 25.],24053109961.46718,3
1113,[19. 19. 19. 19. 26. 26. 26.],24615760997.68632,3
1114,[20. 20. 20. 26. 26. 26. 26.],30070025190.44547,3
1115,[18. 18. 18. 18. 23. 23. 23.],19382415363.74777,3
1116,[18. 18. 18. 18. 22. 22. 22.],19371615721.02415,3
1117,[21. 21. 21. 24. 24. 24. 24.],31257883592.281403,3
1118,[19. 19. 19. 19. 26. 26. 26.],23443836625.007683,3
1119,[19. 19. 19. 19. 22. 22. 22.],22810026714.39334,3
1120,[20. 20. 20. 24. 24. 24. 24.],28790088088.496357,3
1121,[17. 17. 17. 26. 26. 26. 26.],13258018995.990648,3
1122,[20. 20. 20. 24. 24. 24. 24.],29392766630.425797,3
1123,[19. 19. 19. 19. 28. 28. 28.],23521908815.46576,3
1124,[23. 23. 23. 27. 27. 27. 27.],56509285095.036385,3
1125,[21. 21. 21. 24. 24. 24. 24.],34609928729.19778,3
1126,[17. 17. 17. 17. 17. 31. 31.],22164380344.57553,3
1127,[19. 19. 19. 26. 26. 26. 26.],20609358043.76448,3
1128,[23. 23. 23. 23. 23. 23. 23.],48108060569.68843,3
1129,[20. 20. 20. 30. 30. 30. 30.],25419622571.95769,3
1130,[19. 19. 19. 19. 28. 28. 28.],21240631760.56797,3
1131,[19. 19. 19. 19. 24. 24. 24.],23968778792.308216,3
1132,[17. 17. 17. 17. 25. 25. 25.],14364652471.697338,3
1133,[20. 20. 20. 25. 25. 25. 25.],30041702799.727303,3
1134,[19. 19. 19. 24. 24. 24. 24.],21105804677.294304,3
1135,[20. 20. 20. 29. 29. 29. 29.],30810757209.312477,3
1136,[19. 19. 19. 27. 27. 27. 27.],20050783125.901688,3
1137,[18. 18. 18. 18. 27. 27. 27.],18952648724.49042,3
1138,[22. 22. 22. 25. 25. 25. 25.],42440045357.03013,3
1139,[19. 19. 19. 19. 26. 26. 26.],20594288705.7444,3
1140,[19. 19. 19. 26. 26. 26. 26.],20609778088.073586,3
1141,[20. 20. 20. 20. 20. 20. 28.],29273067907.07371,3
1142,[17. 17. 17. 29. 29. 29. 29.],9667348189.671099,3
1143,[16. 16. 16. 16. 16. 30. 30.],13177303420.431381,3
1144,[23. 23. 23. 23. 23. 23. 23.],54010060872.63713,3
1145,[13. 13. 13. 13. 13. 13. 26.],11303203968.316658,3
1146,[19. 19. 19. 19. 25. 25. 25.],21118088073.976414,3
1147,[21. 21. 21. 22. 22. 22. 22.],33919181092.674866,3
1148,[20. 20. 20. 20. 26. 26. 26.],26338830742.958355,3
1149,[22. 22. 22. 27. 27. 27. 27.],44290346551.06216,3
1150,[19. 19. 19. 27. 27. 27. 27.],21818143762.61794,3
1151,[21. 21. 21. 24. 24. 24. 24.],31262642734.153217,3
1152,[22. 22. 22. 26. 26. 26. 26.],41568230427.55497,3
1153,[20. 20. 20. 27. 27. 27. 27.],30729624497.802273,3
1154,[23. 23. 23. 23. 23. 23. 23.],47095424724.031784,3
1155,[11. 11. 11. 11. 11. 11. 20.],-280499164.0798745,3
1156,[18. 18. 18. 18. 28. 28. 28.],18410298930.375584,3
1157,[21. 21. 21. 25. 25. 25. 25.],35318756136.3549,3
1158,[17. 17. 17. 17. 28. 28. 28.],12315621187.257133,3
1159,[18. 18. 18. 18. 23. 23. 23.],15975448752.050331,3
1160,[17. 17. 17. 17. 24. 24. 24.],9858652376.070175,3
1161,[20. 20. 20. 23. 23. 23. 23.],28767242632.320744,3
1162,[19. 19. 19. 19. 25. 25. 25.],21134322271.09169,3
1163,[20. 20. 20. 20. 25. 25. 25.],26940221352.58735,3
1164,[20. 20. 20. 22. 22. 22. 22.],28163950424.239113,3
1165,[18. 18. 18. 18. 25. 25. 25.],19989879614.770897,3
1166,[18. 18. 18. 18. 21. 21. 21.],16522369086.189034,3
1167,[13. 13. 13. 13. 13. 13. 26.],12109853821.176008,3
1168,[20. 20. 20. 25. 25. 25. 25.],28814725930.468014,3
1169,[20. 20. 20. 27. 27. 27. 27.],25833488017.16576,3
1170,[19. 19. 19. 19. 29. 29. 29.],22451975356.99396,3
1171,[18. 18. 18. 18. 23. 23. 23.],15405464081.731884,3
1172,[21. 21. 21. 24. 24. 24. 24.],35309610424.74374,3
1173,[20. 20. 20. 23. 23. 23. 23.],28785952088.92996,3
1174,[18. 18. 18. 27. 27. 27. 27.],18982181279.39702,3
1175,[19. 19. 19. 19. 29. 29. 29.],20732066236.35752,3
1176,[18. 18. 18. 24. 24. 24. 24.],18259789624.26415,3
1177,[18. 18. 18. 18. 27. 27. 27.],17808199466.67392,3
1178,[22. 22. 22. 25. 25. 25. 25.],39761145104.237625,3
1179,[19. 19. 19. 19. 28. 28. 28.],24114265799.074413,3
1180,[18. 18. 18. 18. 25. 25. 25.],15455849960.52008,3
1181,[20. 20. 20. 20. 30. 30. 30.],30152256854.480373,3
1182,[20. 20. 20. 20. 30. 30. 30.],29510468503.87081,3
1183,[17. 17. 17. 17. 31. 31. 31.],10903254636.28382,3
1184,[18. 18. 18. 18. 25. 25. 25.],15476906872.304682,3
1185,[21. 21. 21. 24. 24. 24. 24.],33923408180.80139,3
1186,[20. 20. 20. 30. 30. 30. 30.],25431097957.99698,3
1187,[21. 21. 21. 21. 32. 32. 32.],34774435356.259224,3
1188,[18. 18. 18. 18. 28. 28. 28.],16124858477.535616,3
1189,[19. 19. 19. 25. 25. 25. 25.],22880536334.96824,3
1190,[23. 23. 23. 23. 23. 23. 23.],51600867075.21637,3
1191,[18. 18. 18. 18. 29. 29. 29.],18488431408.122433,3
1192,[18. 18. 18. 26. 26. 26. 26.],17767843395.065315,3
1193,[20. 20. 20. 23. 23. 23. 23.],30633959836.865925,3
1194,[21. 21. 21. 21. 21. 21. 21.],33903150236.232136,3
1195,[20. 20. 20. 26. 26. 26. 26.],26387289089.022545,3
1196,[21. 21. 21. 29. 29. 29. 29.],36848853918.20402,3
1197,[24. 24. 24. 24. 24. 24. 24.],60474749633.01509,3
1198,[21. 21. 21. 27. 27. 27. 27.],34678540288.05893,3
1199,[17. 17. 17. 26. 26. 26. 26.],9867988375.354872,3
1200,[21. 21. 21. 26. 26. 26. 26.],32612171852.436867,3
1201,[16. 16. 16. 16. 26. 26. 26.],8867139483.08255,3
1202,[19. 19. 19. 19. 26. 26. 26.],20577198118.37833,3
1203,[18. 18. 18. 18. 25. 25. 25.],20003510534.317493,3
1204,[20. 20. 20. 25. 25. 25. 25.],26371618948.10248,3
1205,[18. 18. 18. 25. 25. 25. 25.],16618210057.622328,3
1206,[20. 20. 20. 20. 28. 28. 28.],26426408703.37215,3
1207,[20. 20. 20. 20. 30. 30. 30.],32007165805.95967,3
1208,[16. 16. 16. 16. 16. 30. 30.],13216631971.674002,3
1209,[23. 23. 23. 24. 24. 24. 24.],48105425828.29815,3
1210,[17. 17. 17. 17. 17. 31. 31.],19291197141.855457,3
1211,[19. 19. 19. 27. 27. 27. 27.],24131596096.652905,3
1212,[21. 21. 21. 21. 29. 29. 29.],33281673790.459705,3
1213,[18. 18. 18. 18. 25. 25. 25.],15469337089.497206,3
1214,[21. 21. 21. 25. 25. 25. 25.],37438219178.5884,3
1215,[21. 21. 21. 22. 22. 22. 22.],33902814601.663864,3
1216,[18. 18. 18. 18. 26. 26. 26.],18892297432.3411,3
1217,[20. 20. 20. 25. 25. 25. 25.],30677922890.05095,3
1218,[21. 21. 21. 21. 21. 21. 21.],35293278114.594635,3
1219,[19. 19. 19. 19. 25. 25. 25.],23422983795.332344,3
1220,[19. 19. 19. 19. 25. 25. 25.],22840244690.201405,3
1221,[19. 19. 19. 19. 26. 26. 26.],20568242730.176563,3
1222,[21. 21. 21. 27. 27. 27. 27.],34010520358.46608,3
